id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
585043,amazing room with bosphorus view in galata,2678583,Umut,,Beyoglu,41.02626,28.97673,Private room,430,7,11,2015-04-12,0.10,4,90
587917,Arnavutköy - with Bosphorus view,2602636,Mehpare,,Besiktas,41.0693,29.04258,Entire home/apt,365,6,0,,,1,88
591954,Cosy Double Room with Huge Terrace!,2541656,Başak,,Besiktas,41.05193,29.00551,Private room,124,7,46,2021-02-04,0.44,11,306
592063,Modern Parisian Apartment in Galata,512727,Fabrice,,Fatih,41.01989,28.95847,Private room,1133,1,0,,,1,0
592336,Room in Kadikoy/Istanbul,2924046,Ezgi,,Kadikoy,40.98556,29.03474,Private room,382,1,0,,,2,365
593890,Cihangir Centre - Large Room,799900,Jordan,,Beyoglu,41.03112,28.98395,Private room,243,1,0,,,1,0
597148,Flat and roomIN OLDCITY SULTANAHMET,2952503,Adem,,Fatih,41.00386,28.97251,Private room,1200,1,0,,,1,365
598415,Double room in Avenue Bagdat Apart,767876,Pelin,,Kadikoy,40.97655,29.06465,Private room,243,5,7,2019-04-08,0.07,3,365
602565,Student Flats Student Discounts,635236,,,Kadikoy,40.99374,29.02629,Private room,88,30,4,2019-01-13,0.04,4,364
607323,Blue Suites by V 1 Sultanahmet,2751565,Volkan,,Fatih,41.00708,28.97997,Hotel room,391,1,83,2020-02-10,0.85,3,365
607344,Blue Suites by V 2 Sultanahmet,2751565,Volkan,,Fatih,41.00519,28.97907,Hotel room,389,1,37,2020-01-03,0.38,3,365
608765,Spatious room in Rumeli Hisari,1519682,Asli,,Sariyer,41.08665,29.04613,Private room,607,1,0,,,1,0
610111,Enjoy the sea view rooms & terrace,3025239,Yasemin,,Fatih,40.99791,28.93114,Private room,528,1,0,,,1,365
610530,City Centre Urban Flat,3027069,Burçin,,Sisli,41.06112,28.98486,Entire home/apt,416,3,23,2020-12-29,0.56,1,365
610875,Full furnished flat in Beyoglu/IST,2963950,Bilal,,Beyoglu,41.0384,28.98324,Entire home/apt,801,1,0,,,1,365
612327,Spacious Design Apartment on trendy Galata Square,2911496,Nadira,,Beyoglu,41.0262,28.97304,Entire home/apt,764,3,207,2020-11-19,1.97,1,343
614112,small house in outside of istanbul,3046062,Ali,,Silivri,41.14007,28.31601,Private room,1254,1,0,,,1,0
617961,Historical Flat in Galata,3061457,Faik,,Beyoglu,41.02622,28.97429,Private room,279,360,0,,,1,365
618156,"Sultanahmet-Istanbul, Adalar Suite",2999837,Saban,,Fatih,41.00417,28.96604,Entire home/apt,177,1,64,2021-03-15,0.63,36,361
620129,Unique Concept in the Old City,3072862,Levent,,Fatih,41.00456,28.9798,Private room,2063,1,15,2015-07-29,0.15,4,365
629373,*** Spacious FLAT with Sea View ***,635236,,,Kadikoy,40.99402,29.02441,Entire home/apt,573,2,38,2020-02-24,0.36,4,116
630494,Rooms with a Mystical Garden,3134482,Alper,,Beyoglu,41.03203,28.98853,Shared room,486,1,0,,,1,365
630800,Cozy Flat in Cihangir - Prime Location !,485384,Alev,,Beyoglu,41.03161,28.98341,Entire home/apt,415,1,38,2020-03-13,0.37,1,240
631211,a nice place close to city center,3137639,,,Fatih,41.00349,28.93031,Private room,243,1,0,,,1,0
632120,COSY PLACE AT ISTANBUL NISANTASI,3144818,Semih,,Sisli,41.054,28.99023,Entire home/apt,707,3,13,2020-11-20,0.12,5,310
644669,Apartment with nice bosphorus view,3153138,Erman,,Beyoglu,41.02445,28.9749,Private room,480,2,0,,,1,365
646784,"Rooftop terrace, tower& water views",3242426,Kadir,,Beyoglu,41.02429,28.97383,Entire home/apt,1729,1,73,2021-02-24,0.78,11,355
649095,simple&clean apt w/ amazing view,2678583,Umut,,Beyoglu,41.0257,28.97649,Entire home/apt,528,3,88,2020-03-01,0.84,4,179
651039,"Quiet, spacious, with patio garden",3242426,Kadir,,Beyoglu,41.03242,28.98015,Entire home/apt,924,2,27,2020-01-01,0.35,11,306
651276,"Cozy, high ceilings & marble floors",3242426,Kadir,,Beyoglu,41.03175,28.98016,Entire home/apt,576,2,9,2020-01-02,0.10,11,337
652469,Cosy apartment in Istanbul,1876554,Ece & Ali,,Kadikoy,40.97529,29.05916,Entire home/apt,528,4,8,2018-08-08,0.08,1,263
652580,"Light, peaceful & high ceilings",3242426,Kadir,,Beyoglu,41.03083,28.98043,Entire home/apt,576,2,14,2020-11-30,0.21,11,304
652610,"White, bright and airy!",3242426,Kadir,,Beyoglu,41.03025,28.98235,Entire home/apt,584,2,5,2020-11-09,0.07,11,0
652635,Penthouse with panoramic views,3242426,Kadir,,Beyoglu,41.03047,28.98213,Entire home/apt,1345,2,12,2016-01-05,0.12,11,211
657009,Campervan in Istanbul. Where do you want to sleep?,3072139,Hasan,,Fatih,41.00661,28.98383,Entire home/apt,875,2,1,2018-10-22,0.03,1,365
659314,Historic Old City Studio Apt Balat1,2361238,Carolina,,Fatih,41.02919,28.94835,Entire home/apt,191,2,176,2021-03-18,1.75,7,348
659354,Historic Old City Duplex Apt Balat3,2361238,Carolina,,Fatih,41.02952,28.94716,Entire home/apt,219,2,171,2020-11-01,1.85,7,337
660813,YOUR HOME IN ISTANBUL,1350725,Zeynel,,Umraniye,41.02731,29.08375,Private room,477,1,0,,,1,0
661206,In the center with a good price,3338221,Bahar,,Fatih,41.01965,28.92452,Private room,166,1,33,2016-04-29,0.32,2,364
661874,SEA VIEW APARTMENT WITH TERRACE,3341629,MySuite,,Beyoglu,41.03026,28.98143,Entire home/apt,1433,1,5,2020-09-12,0.19,2,250
663291,Historic Old City Studio Apt Balat2,2361238,Carolina,,Fatih,41.02919,28.94835,Entire home/apt,240,2,178,2021-03-15,1.83,7,353
663327,Historic Old City MiniDuplex Balat4,2361238,Carolina,,Fatih,41.02919,28.94835,Entire home/apt,201,2,204,2020-10-04,1.97,7,334
668803,Chic Quatier Botanical Heaven,3385653,Berna,,Sisli,41.04996,28.99948,Entire home/apt,1070,3,0,,,1,365
670454,"Cozy Room with Terrace, City View!",2541656,Başak,,Besiktas,41.05167,29.00572,Private room,117,6,25,2021-03-13,0.24,11,120
680374,Fancy 2 Bdrm Macka Apt (near Besiktas and Taksim),2086289,Banu,,Besiktas,41.04223,28.99864,Entire home/apt,493,2,78,2020-12-05,0.76,1,265
683068,Weekly Monthly suits 5min. Taksim,3476819,Tan,,Sisli,41.04995,28.98736,Private room,954,1,0,,,1,0
683885,Ender Guzey Museum ARThill Bodrum,3486968,Ender,,Sariyer,41.22204,29.02467,Private room,684,180,0,,,1,365
684354,Modern and Clean Residence in Perfect Location,3489405,Omer Faruk,,Bahcelievler,41.00468,28.81231,Entire home/apt,592,4,45,2020-01-24,0.96,2,7
688345,Cozy apt in the heart of Cihangir,3514111,Emre,,Beyoglu,41.03148,28.98405,Private room,522,5,1,2013-05-09,0.01,1,365
691434,1 bedroom apartment in the center of Old Istanbul,2552453,Ozkan,,Fatih,41.02849,28.94835,Entire home/apt,449,14,30,2021-01-31,0.44,5,331
691572,Studio flat in Istanbul very good price,2552453,Ozkan,,Fatih,41.0304,28.94722,Entire home/apt,393,14,35,2020-11-14,0.51,5,0
691637,Luxury in space & full privacy,3072862,Levent,,Fatih,41.00378,28.97975,Entire home/apt,2335,1,3,2016-05-28,0.05,4,32
694026,Comfy Central Room in A Safe Area,3550985,Ahmet,,Sisli,41.05529,28.97863,Private room,96,3,36,2017-04-21,0.39,1,365
694664,EDEN | 1Bed with Garden in CIHANGIR,852380,Ilker,,Beyoglu,41.03226,28.98376,Entire home/apt,404,3,28,2021-03-14,0.27,5,305
700777,❦ Great location・Economic ・Clean ❦,3594937,Eser,,Sisli,41.05368,28.99355,Entire home/apt,210,180,6,2015-03-14,0.06,2,0
701899,"Artist's Studio, Central & Near Taksim",3195183,Efe & Memet,,Sisli,41.04899,28.98646,Entire home/apt,285,2,197,2021-02-26,1.91,3,363
703593,Perfect Located HOUSE Cihangir BEYOGLU,2769925,Pelin,,Beyoglu,41.03099,28.98272,Entire home/apt,286,2,350,2021-03-15,3.41,5,68
705394,"Catch Spell of  Beyoglu, PERA, Taxim,taksim",3314654,Baris,,Beyoglu,41.02976,28.97419,Entire home/apt,580,1,35,2021-03-29,0.34,2,0
708485,Beach sea sunbath in the black sea1,3640313,Şile,,Sile,41.17059,29.63018,Private room,204,1,19,2018-07-12,0.24,8,365
708882,LÜX_TEMİZ_HİJYENİK_DAİRE,3646896,Şafak,,Sisli,41.07401,29.00048,Entire home/apt,998,1,0,,,1,365
709378,"Really Turkish Hospitality Mimaroba, Büyükçekmece",3649401,Fikret,,Besiktas,41.04284,29.00399,Private room,341,1,0,,,1,362
710475,"house surrounded by greenery,beykoz",3657032,Canan,,Beykoz,41.13963,29.13012,Entire home/apt,456,1,3,2015-08-23,0.03,1,365
710715,CHOOSE THE NATURE TO REST,3657952,Cengiz,,Sile,41.16284,29.58172,Private room,3237,1,0,,,1,0
710749,Tabiatla iç içe! Ulaşım çok kolay!,3658014,Necdet,,Cekmekoy,41.03261,29.17809,Private room,576,1,0,,,1,365
710984,FUAREV FLAT 84M2 CLOSED TO AIRPORT,3640298,Fuarev,,Kucukcekmece,41.03494,28.77126,Entire home/apt,652,7,2,2014-04-14,0.02,6,365
711143,FUAREV FLAT 84M2 in a LUX COMPLEX,3640298,Fuarev,,Kucukcekmece,41.05591,28.78515,Entire home/apt,468,7,2,2015-03-27,0.03,6,365
712110,get a roommate,3665501,Ali,,Bagcilar,41.03003,28.84413,Shared room,681,1,0,,,1,0
713217,The Jewel of the Bosphorus,3670838,Cedric,,Uskudar,41.04286,29.04834,Private room,1136,1,1,2013-04-11,0.01,1,365
714419,Attic for 2adults+2kids in villa,3679414,Bilge Han,,Sariyer,41.23412,29.00687,Private room,830,6,0,,,1,365
717409,"PRIVATE ROOM,CENTRAL OF MECIDIYEKOY",1411951,Nedret,,Sisli,41.07315,28.99933,Entire home/apt,781,6,0,,,1,365
718628,Şık aydınlık site içinde daire,3706697,,,Sancaktepe,41.00618,29.20436,Entire home/apt,480,1,0,,,1,365
718917,Fancy Flat near Taksim Square (7),1605466,Kerem,,Beyoglu,41.03948,28.98233,Entire home/apt,211,1,321,2021-03-30,3.86,12,345
719575,The room with Golden Horn view,3713291,Sibel,,Fatih,41.03027,28.94943,Private room,195,1,0,,,1,0
720970,room at the center of istanbul,3722275,Banu,,Besiktas,41.0475,29.00271,Private room,334,1,0,,,1,0
722615,BAKIRKÖY SAHİL SUİTES GÜVENCESİYLE,3732089,Recai,,Bakirkoy,40.97522,28.87263,Entire home/apt,763,2,0,,,2,0
723680,1001 nights in Istanbul,3739117,Nora,,Beyoglu,41.02895,28.98362,Entire home/apt,973,3,4,2018-10-07,0.04,1,365
724307,Private Room in Safest Area,3744228,Seckin,,Besiktas,41.07433,29.02457,Private room,292,1,0,,,1,365
724513,Villa Bosphorus Konak,1542021,İlhan,,Beykoz,41.17503,29.08932,Entire home/apt,2387,2,3,2019-03-31,0.03,8,235
728570,Nice pvt room near Sabiha airport,3780095,Fi̇li̇z,,Tuzla,40.81867,29.30315,Private room,334,1,0,,,1,365
728601,Adorable private bedroom & bathroom,350982,Sibel,,Besiktas,41.05984,29.01945,Private room,632,3,1,2015-08-31,0.01,1,365
729616,Small room in the city center,3338221,Bahar,,Fatih,41.01691,28.92926,Private room,122,2,13,2014-05-13,0.13,2,365
730613,Single room in Avenue Bagdat Apart,767876,Pelin,,Kadikoy,40.97417,29.06564,Private room,195,5,11,2016-10-20,0.12,3,365
731045,Big & old apartment close to Nişantaşı and Taksim,3803282,Pinar,,Sisli,41.05503,28.9894,Private room,477,1,0,,,4,362
731518,tree and the balcony,3807364,Atanur,,Kadikoy,40.9959,29.03336,Private room,146,1,0,,,1,0
733326,Bakırköy Sahil Suites Near Airport*,3732089,Recai,,Bakirkoy,40.97531,28.87351,Shared room,763,1,0,,,2,0
734761,nıcest place,3831926,Fırat,,Pendik,40.86749,29.30739,Private room,622,1,0,,,1,0
736719,Do You Want Comfort and Convenience,3845585,B&B,,Kadikoy,40.97216,29.07541,Entire home/apt,973,2,4,2015-09-01,0.05,3,365
737917,Sunny&cosy vintage apt @Beyoglu,3855318,Fulya,,Beyoglu,41.03747,28.97493,Entire home/apt,477,5,9,2013-09-25,0.09,1,364
739517,Historical Spacious Room in Taksim!,3733806,Süreyya,,Beyoglu,41.03083,28.98059,Private room,287,2,63,2019-04-29,0.71,1,363
740158,"Marvelous sea view, 80m2 penthouse",3815061,Bahri&Nihal,,Uskudar,41.01446,29.01539,Entire home/apt,411,4,70,2020-11-28,0.72,2,0
741440,Orange Studio Private&Great Terrace,466302,Demir,,Sisli,41.05107,28.98732,Entire home/apt,238,2,36,2019-08-04,0.38,11,334
741489,Taksimde eğlence ve tarihin içinde,3851071,Ali,,Beyoglu,41.03065,28.98378,Entire home/apt,977,3,0,,,1,365
742088,*NEW RULES* to STAY SAFE Authentic Ottoman Mansion,3785798,Miko And Roza,,Beyoglu,41.03188,28.97267,Entire home/apt,316,14,90,2020-10-22,0.91,1,356
743975,Magnificent Rooms For Your Comfort,3898634,Bilal,,Uskudar,41.01854,29.014,Private room,573,1,1,2015-03-05,0.01,1,365
744102,Furnished 3BR Apt near Taksim SQ,3899554,Demet,,Sisli,41.046,28.99326,Entire home/apt,200,180,0,,,1,365
744242,#Old City#Authentic Duplex #Terrace,4334558,Ibrahim,,Fatih,41.0119,28.95237,Entire home/apt,324,2,128,2020-03-20,1.32,1,91
745344,Nice flat Central residential area,3891320,Hikmet,,Besiktas,41.05886,29.00334,Private room,1145,1,0,,,1,0
745575,golden horn,3909876,Erkan,,Kagithane,41.05998,28.95327,Private room,364,1,0,,,1,0
745923,Cool apartment in İstanbul,3911985,Zekiye,,Sisli,41.0604,28.98673,Entire home/apt,954,1,1,2015-01-02,0.01,1,0
746868,Renewed basement studio with garden,2248444,Pinar,,Beyoglu,41.03806,28.97581,Entire home/apt,162,2,34,2020-11-03,0.36,6,276
746925,TAKSIM CENTER - Comfy Room / House,3000696,Onur,,Beyoglu,41.0403,28.98235,Private room,144,2,1,2013-06-20,0.01,1,365
749620,Daily Office with A/C and Free Wifi (No bed),1938185,,,Beyoglu,41.03648,28.9752,Entire home/apt,279,1,55,2019-08-10,0.54,2,365
750291,Cozy Room OLIVE   @Kaboom Guest House,1806816,Kaboom Guest House,,Beyoglu,41.03691,28.97167,Private room,126,2,9,2020-01-02,0.09,8,214
750300,Cosy flat at the heart of İstanbul,3944343,Ayla,,Beyoglu,41.03514,28.97667,Entire home/apt,471,4,109,2021-01-29,1.10,15,305
751278,"Central Istanbul, Easy Transport",3872410,Furkan,,Uskudar,41.02672,29.03997,Private room,324,1,0,,,1,0
757385,One bedroom apartment in Istanbul,3988379,Omer,,Kagithane,41.07491,28.97583,Entire home/apt,747,1,0,,,1,365
757694,Room for Rent in Istanbul Airport,3845067,Ömür,,Bahcelievler,41.00406,28.82735,Private room,382,1,0,,,1,365
757758,"room,close to saw airport best spot",3991481,,,Pendik,40.92538,29.29089,Private room,100,1,33,2019-06-17,0.35,3,358
757779,room close to sabiha gokcen airport,3991481,,,Pendik,40.92544,29.29017,Private room,100,1,51,2019-08-27,0.51,3,364
761229,CENTRAL FLAT IN BEYOGLU,825635,Merve,,Beyoglu,41.03827,28.97545,Entire home/apt,311,3,15,2020-03-08,0.22,4,285
764673,1+1 Modern House at the Bosphorus!!,3878300,Gonca,,Besiktas,41.04603,29.01484,Entire home/apt,365,3,8,2017-09-16,0.08,1,362
767323,Comfortable rooms in Beylikdüzü,3043974,Hakan,,Beylikduzu,41.00387,28.6499,Private room,478,1,3,2013-03-09,0.03,1,365
768439,In the heart of Cihangir!,2017892,Dogan,,Beyoglu,41.03095,28.98245,Entire home/apt,488,365,6,2014-01-02,0.06,1,365
768999,ADAHAN,4056543,Lale,,Beyoglu,41.02958,28.97377,Entire home/apt,1336,1,0,,,1,0
769270,Rental Room in Istanbul Good Choice,4057328,Fırat,,Basaksehir,41.08559,28.66085,Private room,325,1,0,,,2,365
770225,2 min Accross Metro 20min to Taksim,4063457,Erhan,,Sisli,41.10122,29.00202,Private room,199,1,3,2013-05-09,0.03,1,365
773494,Galata and Istiklal 3 min,4081662,Tolga,,Beyoglu,41.03015,28.97136,Shared room,415,1,0,,,1,0
773555,Great central apt near Bosphorous,4076741,Lutfi,,Besiktas,41.04657,29.00396,Entire home/apt,866,1,0,,,1,0
778627,Central @ ISTANBUL close to History,4057328,Fırat,,Fatih,41.01536,28.94716,Entire home/apt,676,1,0,,,2,365
779790,İstanbul/Taksim,4111695,Onur,,Beyoglu,41.03209,28.98303,Private room,429,1,0,,,1,0
781959,SPACE IN HISTORICAL BOSPHORUS HOUSE,3304529,Erkmen,,Besiktas,41.0681,29.04272,Private room,730,7,0,,,1,365
782389,Studio fully serviced in the trendiest district,4126563,Burak,,Sisli,41.04946,28.99007,Hotel room,688,3,4,2021-03-22,0.14,4,365
783488,Stylish Suite Room with kitchenette in No:11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.03151,28.97421,Hotel room,584,1,54,2019-05-16,0.55,6,365
784620,Studio in Galata area near Tram St.,4137180,Ahmet,,Beyoglu,41.02949,28.97849,Entire home/apt,162,4,141,2021-03-25,1.60,2,35
784758,Twin Suit fully serviced in the trendiest district,4126563,Burak,,Sisli,41.05092,28.99035,Hotel room,772,3,0,,,4,365
788715,Безупречночисто CasaLoBueno#2 Comfort Galata Tower,2054075,Doret & Izel,,Beyoglu,41.02668,28.97579,Entire home/apt,671,4,78,2020-08-23,0.77,4,352
788822,in the heart of Istanbul,1803233,Maria,,Beyoglu,41.0395,28.97767,Entire home/apt,175,60,1,2015-11-25,0.02,1,269
791056,SPECIAL OFFER Spacious Ottoman style Apartment at the heart of everything.,4167573,David,,Beyoglu,41.03384,28.97912,Entire home/apt,343,2,55,2021-03-23,0.57,1,335
791977,Ground Floor 2+1 @ TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.04057,28.98126,Private room,668,2,0,,,13,277
793132,Quiet But Exciting Neighbourhood,4179088,Taylan Ataol,,Beyoglu,41.03115,28.98199,Shared room,107,1,126,2016-05-08,1.25,1,365
793299,Your home in Central Istanbul,4179813,Ahmet,,Sisli,41.04408,28.97746,Private room,288,1,0,,,1,365
796583,"Cozy Home & Office, Istanbul",4196378,Kerem,,Besiktas,41.0805,29.04301,Entire home/apt,1703,1,0,,,1,364
800706,"well designed flat, beyoglu",146236,Burcu,,Beyoglu,41.02669,28.97686,Entire home/apt,587,95,56,2020-01-04,0.74,1,358
803139,Comfortable apartment in Taksim,4226994,Marika,,Sisli,41.04321,28.98621,Entire home/apt,816,1,0,,,1,365
803613,Deluxe Suite with Bosphorus View,4229442,Hasan,,Beyoglu,41.03228,28.98641,Entire home/apt,1153,1,0,,,3,365
804340,"Apartment w. garden in Macka, Besiktas, Tesvikiye",4220690,Ayse & Ned,,Besiktas,41.04318,28.99796,Entire home/apt,439,7,12,2020-09-26,0.41,1,88
811837,loft/flat 80sqm sea vue teras,679615,Paskal,,Beyoglu,41.02939,28.9756,Entire home/apt,537,4,61,2019-07-21,0.69,1,29
812948,2 kedili daire..  :),1573951,Emre,,Maltepe,40.94984,29.1589,Private room,371,1,0,,,1,365
814023,"Unique Bosp. View, with Balcony Modern 24hSecurity",1542021,İlhan,,Beyoglu,41.03384,28.99164,Hotel room,95,2,8,2019-09-29,0.22,8,0
814155,"Modern , Stylish , 2 min to tram/funicular",1542021,İlhan,,Beyoglu,41.03373,28.99154,Entire home/apt,95,2,15,2019-04-11,0.26,8,0
814340,A nice stay in old İstanbul (Balat),4279051,Ahu,,Fatih,41.03419,28.94348,Private room,415,1,1,2017-05-18,0.02,1,364
815172,Feel like in your own home in ŞİŞLİ,4282661,Metin,,Sisli,41.06286,28.98441,Private room,175,1,0,,,1,1
820752,Alaaddin Apart Beyoglu,4310495,,,Beyoglu,41.03472,28.98079,Entire home/apt,334,3,14,2019-07-31,0.14,2,364
823470,Cozy & Pretty Room in Taksim Square,4312116,Emin,,Beyoglu,41.0369,28.97936,Private room,431,1,0,,,1,365
824747,"cheap room @Purana Paltan area,Dhak",4164994,Sanjida,,Beyoglu,41.03815,28.97542,Private room,334,1,0,,,1,0
827174,Luxury Studio in Beyoglu,4339636,Neva,,Beyoglu,41.03162,28.97934,Hotel room,432,1,3,2020-11-30,0.09,16,355
827176,Stylish Studio with Private Patio,4339636,Neva,,Beyoglu,41.03162,28.9794,Entire home/apt,379,1,67,2021-02-24,0.97,16,241
827177,Design Terrace Suit w 24/7 Security,4339636,Neva,,Beyoglu,41.03156,28.97933,Hotel room,379,1,30,2020-03-01,0.44,16,262
827178,Stylish Roof Suit in Beyoğlu,4339636,Neva,,Beyoglu,41.03158,28.97933,Entire home/apt,379,1,73,2021-03-15,1.42,16,262
827402,Beyoğlu Gümüşsuyu Güven ve Huzur,4339234,Rıfat,,Beyoglu,41.03603,28.9898,Private room,200,1,0,,,1,0
827440,Nice Studio in the City Center,4339119,فارس,,Sisli,41.06061,28.98604,Private room,1224,3,0,,,1,365
830096,Stunning Double Room in Besiktas!,2541656,Başak,,Besiktas,41.05136,29.00635,Private room,115,10,31,2021-03-17,0.32,11,306
835835,modern new building in asian site,4360606,Kerem,,Atasehir,41.00107,29.10075,Entire home/apt,321,3,50,2021-02-09,0.51,1,330
836523,Exclusive and elite location (1 +1),2464199,Fahrettin,,Beyoglu,41.0317,28.98159,Entire home/apt,1373,1,1,2013-04-02,0.01,5,358
841120,"live like a hip local, w/alcove",4392731,Emrah,,Beyoglu,41.02649,28.97665,Entire home/apt,391,6,35,2021-02-28,1.07,8,354
843343,Apartment in the hearth of Beyoglu,4310495,,,Beyoglu,41.03628,28.97991,Entire home/apt,382,3,17,2019-10-03,0.20,2,358
846030,Renting Room with Sea Veaw,2862674,Yasin,,Uskudar,41.02282,29.01064,Private room,124,1,0,,,1,0
846376,"live like a hip local, w/balcony",4392731,Emrah,,Beyoglu,41.02809,28.97487,Entire home/apt,501,6,21,2020-02-29,0.64,8,317
846394,"live like a hip local, 1st floor",4392731,Emrah,,Beyoglu,41.02609,28.97655,Entire home/apt,426,6,32,2020-10-12,0.97,8,356
846430,"live like a hip local, penthouse",4392731,Emrah,,Beyoglu,41.02812,28.97482,Entire home/apt,955,4,2,2013-07-11,0.02,8,184
847765,Sweet Flat in Cihangir Cukurcuma,2769925,Pelin,,Beyoglu,41.03251,28.98255,Entire home/apt,209,2,357,2021-03-11,3.59,5,79
848861,Fancy Double Room with Kitchenette in No:11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.02965,28.97573,Hotel room,488,1,38,2019-04-04,0.39,6,362
849225,Double Room with Kitchenette in No:11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.03152,28.97594,Hotel room,240,1,1,2017-07-19,0.02,6,365
849707,Apartment in the Heart of the City6,792658,ISlK,,Beyoglu,41.03906,28.98266,Entire home/apt,264,3,60,2021-03-16,0.71,9,365
853021,Apartment in the Heart of the City4,792658,ISlK,,Beyoglu,41.03856,28.983,Entire home/apt,227,3,110,2021-03-20,1.30,9,336
853077,Apartment in the Heart of the City5,792658,ISlK,,Beyoglu,41.03914,28.98302,Entire home/apt,240,2,74,2021-02-19,0.88,9,352
853129,Studio in the Heart of the City 2,792658,ISlK,,Beyoglu,41.03907,28.9827,Entire home/apt,264,3,211,2021-03-22,2.14,9,357
853852,ModernKing Suite Studio Near Taksim,730566,Murat,,Beyoglu,41.03807,28.98088,Private room,525,1,0,,,3,365
